suite,file,language,expected_verdict,expected_attack_type,model1_actual_verdict,model1_actual_attack_type,model1_official_pass,model2_routed,expected_fix_type,model2_model_fix_type,model2_final_fix_type,model2_model_pass,model2_final_pass,strict_fix_pass,strict_fix_reasons,full_system_strict_pass,failure_stage,crashed,error,fixed_code_preview,model1_risk_score,expected_fix_reason,model2_attack_type_input,model2_confidence,model2_probabilities,fixed_code
unseen_generalization_suite_latest_fixed,php/114_BLIND_unseen_case_cxdaobq.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/115_BLIND_unseen_case_yfuzqzz.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/116_BLIND_unseen_case_byhsayx.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/117_BLIND_unseen_case_euvpwoq.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/118_BLIND_unseen_case_fqsyywl.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/119_BLIND_unseen_case_tvapbfk.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/120_BLIND_unseen_case_ztkdkie.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE name=?"";\n$params = [$name];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",0.9,default vulnerable value injection -> Parameterized Query,BLIND,0.9777,"{""A"": 0.9777, ""B"": 0.002, ""C"": 0.0171, ""D"": 0.0032}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE name=?"";
$params = [$name];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
unseen_generalization_suite_latest_fixed,php/121_SECOND_ORDER_unseen_case_lexrhyc.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/122_SECOND_ORDER_unseen_case_omrxhis.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/123_SECOND_ORDER_unseen_case_rkjondg.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/124_SECOND_ORDER_unseen_case_vyblmyh.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/125_SECOND_ORDER_unseen_case_phhiwve.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/126_SECOND_ORDER_unseen_case_zouwsvk.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/127_SECOND_ORDER_unseen_case_dvzbrpi.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
unseen_generalization_suite_latest_fixed,php/128_SECOND_ORDER_unseen_case_mmjsrbp.php,php,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\n$sql = ""SELECT * FROM users WHERE id = ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$trustedUserId]);\nreturn $stmt->fetchAll();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9816,"{""A"": 0.0177, ""B"": 0.0003, ""C"": 0.0004, ""D"": 0.9816}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
$sql = ""SELECT * FROM users WHERE id = ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$trustedUserId]);
return $stmt->fetchAll();"
v18_provenance_overfit_guard_suite,javascript/001_SAFE_object_map_alias_chain_order.js,javascript,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
v18_provenance_overfit_guard_suite,javascript/002_IN_BAND_object_map_safe_then_raw_alias_used.js,javascript,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,B,B,B,YES,YES,YES,,YES,,NO,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\nconst ALLOWED_COLUMNS = new Set(['id', 'name', 'email', 'created_at']);\nif (!ALLOWED_COLUMNS.has(rawAlias)) throw new Error('Invalid sort column');\nconst query = `SELECT * FROM users ORDER BY ${rawAlias}`;\nreturn db.all(query);",0.9,dynamic SQL identifier/table/order-by -> Whitelist Validation,IN_BAND,0.8731,"{""A"": 0.1149, ""B"": 0.8731, ""C"": 0.007, ""D"": 0.005}","// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized
const ALLOWED_COLUMNS = new Set(['id', 'name', 'email', 'created_at']);
if (!ALLOWED_COLUMNS.has(rawAlias)) throw new Error('Invalid sort column');
const query = `SELECT * FROM users ORDER BY ${rawAlias}`;
return db.all(query);"
v18_provenance_overfit_guard_suite,javascript/003_SAFE_helper_allowlist_return_alias.js,javascript,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
v18_provenance_overfit_guard_suite,javascript/004_IN_BAND_helper_called_but_request_used.js,javascript,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use a parameterized query with bound parameters\nconst sql = ""SELECT id,email FROM users WHERE tenant_id=? ORDER BY ?"";\nreturn await this.db.all(sql, [req.query.sort]);",0.9,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9703,"{""A"": 0.9703, ""B"": 0.0099, ""C"": 0.0185, ""D"": 0.0014}","// Fix: use a parameterized query with bound parameters
const sql = ""SELECT id,email FROM users WHERE tenant_id=? ORDER BY ?"";
return await this.db.all(sql, [req.query.sort]);"
v18_provenance_overfit_guard_suite,javascript/005_SECOND_ORDER_db_loaded_sql_fragment_property_chain.js,javascript,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nconst query = ""SELECT * FROM users WHERE id = ?"";\nreturn db.all(query, [trustedUserId]);",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9359,"{""A"": 0.0627, ""B"": 0.0006, ""C"": 0.0008, ""D"": 0.9359}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
const query = ""SELECT * FROM users WHERE id = ?"";
return db.all(query, [trustedUserId]);"
v18_provenance_overfit_guard_suite,javascript/006_IN_BAND_request_config_where_clause_raw.js,javascript,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use a parameterized query with bound parameters\nconst sql = ""SELECT id,email FROM users WHERE tenant_id=? AND ?"";\nreturn await this.db.all(sql, [configWhereClause]);",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.8892,"{""A"": 0.8892, ""B"": 0.0083, ""C"": 0.0074, ""D"": 0.0951}","// Fix: use a parameterized query with bound parameters
const sql = ""SELECT id,email FROM users WHERE tenant_id=? AND ?"";
return await this.db.all(sql, [configWhereClause]);"
v18_provenance_overfit_guard_suite,javascript/007_SECOND_ORDER_cache_config_order_clause.js,javascript,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nconst query = ""SELECT * FROM users WHERE id = ?"";\nreturn db.all(query, [trustedUserId]);",0.9999,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9819,"{""A"": 0.0119, ""B"": 0.0059, ""C"": 0.0004, ""D"": 0.9819}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
const query = ""SELECT * FROM users WHERE id = ?"";
return db.all(query, [trustedUserId]);"
v18_provenance_overfit_guard_suite,javascript/008_SAFE_config_value_as_bound_parameter.js,javascript,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
v18_provenance_overfit_guard_suite,javascript/009_BLIND_count_bool_return.js,javascript,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use a parameterized query with bound parameters\nconst report_key = "" : String(v).trim(); }\nfunction toInt(v, fallback = 0) {\n  const n = Number(v);\n  return Number.isFinite(n) ? n : fallback;\n}\n\nclass JsCountBoolReturn {\n  constructor(db) { this.db = db; }\n\n  async canExport(req) {\n    const report = norm(req.query.report);\n    const row = await this.db.get("";\nreturn db.query(report_key, [report]);",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9992,"{""A"": 0.9992, ""B"": 0.0002, ""C"": 0.0003, ""D"": 0.0003}","// Fix: use a parameterized query with bound parameters
const report_key = "" : String(v).trim(); }
function toInt(v, fallback = 0) {
  const n = Number(v);
  return Number.isFinite(n) ? n : fallback;
}

class JsCountBoolReturn {
  constructor(db) { this.db = db; }

  async canExport(req) {
    const report = norm(req.query.report);
    const row = await this.db.get("";
return db.query(report_key, [report]);"
v18_provenance_overfit_guard_suite,javascript/010_IN_BAND_count_returned_as_data.js,javascript,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use a parameterized query with bound parameters\nconst status = "" : String(v).trim(); }\nfunction toInt(v, fallback = 0) {\n  const n = Number(v);\n  return Number.isFinite(n) ? n : fallback;\n}\n\nclass JsCountReturnedAsData {\n  constructor(db) { this.db = db; }\n\n  async countByStatus(req) {\n    const status = norm(req.query.status);\n    const row = await this.db.get("";\nreturn db.query(status, [status]);",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9936,"{""A"": 0.9936, ""B"": 0.0021, ""C"": 0.0039, ""D"": 0.0004}","// Fix: use a parameterized query with bound parameters
const status = "" : String(v).trim(); }
function toInt(v, fallback = 0) {
  const n = Number(v);
  return Number.isFinite(n) ? n : fallback;
}

class JsCountReturnedAsData {
  constructor(db) { this.db = db; }

  async countByStatus(req) {
    const status = norm(req.query.status);
    const row = await this.db.get("";
return db.query(status, [status]);"
